Kpx,Kpa,Kda,MaxAngle, Overshoot, J
4.619795,0.521208,0.006935,4.668372,4.793039,21.180862
4.604630,0.520745,0.006926,4.654146,4.722202,21.180104
4.455997,0.530300,0.007070,4.536663,4.743938,21.179480
4.657795,0.512435,0.007091,4.670020,4.438722,21.179206
4.663737,0.512379,0.007231,4.667277,4.449242,21.176834
4.476120,0.533469,0.007130,4.558972,4.980263,21.176148
4.515996,0.529408,0.007142,4.584441,4.894381,21.175035
4.409346,0.540561,0.007970,4.467292,5.107384,21.165011
4.404192,0.542440,0.008234,4.451846,5.182002,21.161011
4.376360,0.545569,0.008403,4.423745,5.247687,21.160626
4.497154,0.530580,0.008040,4.519703,4.867128,21.159753
4.515164,0.528599,0.008146,4.525157,4.817002,21.157647
4.468841,0.532243,0.008252,4.486256,4.855367,21.157523
4.480700,0.528547,0.008277,4.486950,4.695452,21.157495
4.508855,0.526318,0.008224,4.509766,4.671503,21.157204
4.480694,0.528481,0.008299,4.485558,4.691221,21.157176
4.510747,0.526028,0.008228,4.510508,4.662034,21.157123
4.510936,0.525999,0.008229,4.510582,4.661087,21.157114
4.516891,0.525192,0.008233,4.513741,4.637260,21.156998
4.517039,0.525175,0.008233,4.513786,4.636807,21.156983
4.469910,0.532118,0.008295,4.484510,4.850920,21.156801
4.469914,0.532163,0.008296,4.484580,4.853286,21.156780
4.493015,0.526189,0.008335,4.489126,4.607849,21.156632
4.488475,0.527377,0.008328,4.488273,4.656927,21.156559
4.482397,0.528671,0.008330,4.485785,4.706272,21.156472
4.482614,0.529209,0.008316,4.488018,4.736503,21.156471
4.482475,0.528937,0.008324,4.486815,4.721121,21.156457
4.482768,0.529232,0.008315,4.488225,4.738311,21.156455
4.482761,0.529232,0.008316,4.488208,4.738256,21.156453
4.482233,0.529244,0.008318,4.487640,4.737072,21.156453
4.482637,0.529191,0.008317,4.487913,4.735573,21.156452
4.482633,0.529202,0.008317,4.487939,4.736168,21.156449
4.483763,0.529254,0.008311,4.489418,4.742970,21.156447
4.484548,0.529265,0.008307,4.490350,4.746346,21.156444
4.484626,0.529267,0.008307,4.490443,4.746683,21.156444
4.484625,0.529267,0.008307,4.490441,4.746676,21.156444
4.484625,0.529267,0.008307,4.490441,4.746676,21.156444
4.484625,0.529267,0.008307,4.490441,4.746676,21.156444
4.484625,0.529267,0.008307,4.490441,4.746676,21.156444
4.484625,0.529267,0.008307,4.490441,4.746676,21.156444
Kpx,Kpa,Kda,MaxAngle, Overshoot, J
95.766624,0.000000,0.000000,0.175034,0.000000,3488.029325
0.000000,0.000000,0.000745,0.176542,0.000000,3488.019059
53.441926,0.000000,0.000589,1.413574,0.000000,3441.327916
29.791970,0.000000,0.001236,1.549931,0.000000,3431.326398
42.412664,0.000000,0.001020,1.834061,0.000000,3423.369751
32.617036,0.000000,0.001951,2.454716,0.000000,3393.570804
50.826993,0.000000,0.001432,2.857639,0.000000,3386.199330
36.115445,0.000000,0.002205,2.898234,0.000000,3375.526036
25.268454,0.000000,0.003112,2.679660,0.000000,3373.871253
22.871620,0.000000,0.003441,2.617744,0.000000,3373.054630
24.767237,0.000000,0.003199,2.679679,0.000000,3372.977310
25.629487,0.000000,0.003117,2.714475,0.000000,3372.453811
23.070408,0.000000,0.003438,2.635502,0.000000,3372.360499
24.365508,0.000000,0.003284,2.684893,0.000000,3371.911834
23.544963,0.000000,0.003397,2.662398,0.000000,3371.667672
20.397414,0.000000,0.003905,2.558082,0.000000,3371.135762
19.972651,0.000000,0.003995,2.545505,0.000000,3370.851911
19.652458,0.000000,0.004058,2.532959,0.000000,3370.825995
20.397413,0.000000,0.003920,2.563440,0.000000,3370.773225
19.684140,0.000000,0.004058,2.536579,0.000000,3370.664449
19.690510,0.000000,0.004058,2.537070,0.000000,3370.648329
19.691147,0.000000,0.004058,2.537120,0.000000,3370.646717
19.691211,0.000000,0.004058,2.537125,0.000000,3370.646556
19.691217,0.000000,0.004058,2.537125,0.000000,3370.646540
19.691218,0.000000,0.004058,2.537125,0.000000,3370.646538
19.691218,0.000000,0.004058,2.537125,0.000000,3370.646538
19.691218,0.000000,0.004058,2.537125,0.000000,3370.646538
19.691218,0.000000,0.004058,2.537125,0.000000,3370.646538
19.691218,0.000000,0.004058,2.537125,0.000000,3370.646538
19.691218,0.000000,0.004058,2.537125,0.000000,3370.646538
19.691218,0.000000,0.004058,2.537125,0.000000,3370.646538
19.691218,0.000000,0.004058,2.537125,0.000000,3370.646537
19.691218,0.000000,0.004058,2.537125,0.000000,3370.646537
19.691218,0.000000,0.004058,2.537125,0.000000,3370.646537
19.691218,0.000000,0.004058,2.537125,0.000000,3370.646537
19.691219,0.000000,0.004058,2.537125,0.000000,3370.646537
19.691219,0.000000,0.004058,2.537125,0.000000,3370.646536
19.691219,0.000000,0.004058,2.537125,0.000000,3370.646536
19.691219,0.000000,0.004058,2.537125,0.000000,3370.646536
19.691219,0.000000,0.004058,2.537125,0.000000,3370.646536
Kpx,Kpa,Kda,MaxAngle, Overshoot, J
0.000000,0.000000,0.000000,0.175034,0.000000,3440.029325
2.723409,0.000000,0.016460,1.068085,0.000000,3367.983750
3.907677,0.000000,0.017888,1.568924,0.000000,3331.920717
4.903564,0.000000,0.014452,1.691681,0.000000,3331.000903
0.166121,0.966338,0.056624,0.361628,0.000000,1144.247376
0.290107,1.350459,0.017394,0.415098,0.000000,225.181579
1.239333,0.487572,0.000000,1.325894,0.000000,79.990484
0.954220,0.879453,0.002945,1.219488,0.000000,49.033749
1.579204,0.685350,0.000000,1.914355,0.076143,38.717700
16.660224,0.092383,0.000000,7.472563,0.000000,34.649305
2.999436,0.737602,0.000000,3.633954,8.796511,27.010057
6.627719,0.393858,0.000000,6.297392,2.807566,25.943493
4.070630,0.563995,0.000270,4.512239,5.400906,25.713425
4.179767,0.561599,0.000000,4.635066,5.682326,25.630569
5.803703,0.456001,0.000740,5.799327,4.650984,25.516106
4.565128,0.540859,0.002330,4.864255,5.861523,25.314638
5.282218,0.465210,0.002036,5.272128,3.835987,25.293437
5.463574,0.453777,0.002482,5.365888,3.637847,25.291576
5.231397,0.468400,0.005372,5.070324,3.757410,25.160639
5.165977,0.485230,0.005283,5.082798,4.509879,25.147722
5.159436,0.486913,0.005274,5.083760,4.585528,25.147242
5.106608,0.483742,0.005570,5.005401,4.260658,25.144464
5.031181,0.484702,0.006069,4.909886,4.091044,25.142266
5.067219,0.483660,0.006011,4.942265,4.134037,25.138764
5.070823,0.483556,0.006006,4.945499,4.138399,25.138484
5.057957,0.498091,0.005566,5.011626,4.915622,25.137276
5.070213,0.496508,0.005646,5.011500,4.859441,25.135218
5.174156,0.487485,0.005749,5.064514,4.639293,25.134436
5.067452,0.497595,0.005796,5.001454,4.906604,25.131223
5.009501,0.501659,0.005965,4.951377,4.963036,25.128610
4.987222,0.501009,0.006079,4.922067,4.859901,25.128165
4.988010,0.502389,0.006051,4.928763,4.939149,25.127983
5.031713,0.498800,0.005983,4.960839,4.867191,25.127822
5.030982,0.499171,0.005980,4.961489,4.885711,25.127780
5.030909,0.499208,0.005980,4.961554,4.887563,25.127777
5.030901,0.499211,0.005980,4.961561,4.887748,25.127776
5.030901,0.499212,0.005980,4.961562,4.887766,25.127776
5.030901,0.499212,0.005980,4.961562,4.887768,25.127776
5.030901,0.499212,0.005980,4.961562,4.887768,25.127776
5.023669,0.499504,0.005996,4.955065,4.883007,25.127746
5.024113,0.499119,0.006002,4.953870,4.862741,25.127737
5.024826,0.499130,0.006000,4.954611,4.865434,25.127713
5.024897,0.499131,0.006000,4.954685,4.865704,25.127711
5.024911,0.499131,0.006000,4.954700,4.865757,25.127710
5.024917,0.499131,0.006000,4.954706,4.865779,25.127710
5.025366,0.498973,0.006002,4.954500,4.858231,25.127708
5.022661,0.499348,0.006004,4.953148,4.871248,25.127688
5.022667,0.499348,0.006004,4.953151,4.871262,25.127687
5.022668,0.499348,0.006004,4.953153,4.871276,25.127687
