Cnt,Particle,Generation,Kpx,Kpa,Kda,MaxAngle, Overshoot, J
1277,17,19,10.47055,40.851525,1.134813,8.476789,26.879998,59.656831
1278,18,19,13.264159,0,0.042721,3.34204,0,3304.434908
1279,19,19,9.435095,30.057686,0.661612,8.363512,38.365974,69.610245
1280,20,19,11.351754,0.484754,0,10.637687,19.151212,41.844926
1281,21,19,8.899891,1.060196,0,9.338355,38.029673,65.748531
1282,22,19,18.072734,0.111682,0,9.089071,0,51.615232
1283,23,19,7.232055,0,0.426727,2.817893,0,3169.441234
1284,24,19,4.983787,2.144308,0.008728,5.937417,54.249302,99.475674
1285,25,19,11.843376,0.618858,0,11.272559,24.876329,46.542509
1286,26,19,6.529018,0.228195,0,4.938716,0,66.376321
1287,27,19,4.895541,0.242576,0,3.824868,0,81.82067
1288,28,19,18.118385,0.462745,0,14.782111,17.057093,39.091463
1289,29,19,89.894066,0,0.736833,6.130599,0,3100.376649
1290,30,19,31.034519,0.467561,0,20.449053,16.237336,43.517547
1291,31,19,7.896841,0.51937,0,8.058287,14.336215,43.455192
1292,32,19,1.231024,0,0,0.055351,0,3608.188443
1293,33,19,0,58.08776,0,2.676815,0,3672.021906
1294,34,19,5.098468,0,0,0.055351,0,3608.188443
1295,35,19,6.56175,0.914141,0,7.485237,32.61299,60.815297
1296,36,19,3.100374,0.808643,0,3.861806,12.50981,60.284305
1297,37,19,0,0.534186,0.007445,0.064872,0,3607.446129
1298,38,19,19.242946,0.05482,0.000662,5.885921,0,92.785019
1299,39,19,0,0.986248,0,0.068461,0,3605.979209
1300,40,19,89.196033,100,1.25056,22.104901,17.978016,86.60843
1301,41,19,21.443997,0,0,0.055351,0,3608.188443
1302,42,19,6.934917,0,0,0.055351,0,3608.188443
1303,43,19,70.551385,24.635745,1.342976,22.104901,16.835602,67.931088
1304,44,19,11.920124,0,0,0.055351,0,3608.188443
1305,45,19,3.412727,0.381965,0,3.235605,0,74.927601
1306,46,19,5.60428,0.222978,0.000421,4.165462,0,78.051661
1307,47,19,77.181337,77.812459,0.192758,22.104901,17.461442,80.434356
1308,48,19,8.169268,0,0.000126,0.076786,0,3606.722933
1309,49,19,8.945808,0,0,0.055351,0,3608.188443
1310,50,19,81.710109,0.14048,0.541065,6.130599,0,286.893989
1311,51,19,11.415485,0,0,0.055351,0,3608.188443
1312,52,19,0,1.540413,0,1.800403,0,3566.543695
1313,53,19,0,40.478174,0,2.841037,0,3443.602702
1314,54,19,0,0.460464,0.120749,0.195241,0,3609.31078
1315,55,19,49.59122,76.70765,0.86316,22.104901,19.374012,73.430481
1316,56,19,4.592307,32.938219,0.565624,4.986197,30.899785,78.503286
1317,57,19,50.697889,54.744752,0,22.104901,17.390498,74.324702
1318,58,19,0,2.722079,1.16419,0.936809,0,3641.218158
1319,59,19,9.749801,0.963037,0.001628,9.810273,34.856036,60.500772
1320,60,19,23.162999,14.552527,0,18.430854,28.861634,69.155648
1321,61,19,16.09991,0,0,0.055351,0,3608.188443
1322,62,19,13.296908,1.920217,0.018801,11.560028,35.297915,80.830812
1323,63,19,27.25855,48.729964,0,20.320214,25.939383,71.422536
1324,64,19,75.571871,1.774473,1.020775,13.019479,1.125962,55.489974
1325,65,19,0,0.033474,0.031906,0.067015,0,3608.166732
1326,66,19,7.381115,1.794116,0.230163,4.558478,42.592115,64.252956
1327,67,19,59.776364,12.576976,0.697288,22.104901,17.588957,66.757763
1328,68,19,4.469135,0.334037,0,4.048245,0,66.119148
1329,69,19,5.241752,0.068298,0,1.946671,0,353.198055
1330,0,20,9.566087,0,0,0.055351,0,3608.188443
1331,1,20,48.656099,2.53694,0,22.104901,18.563809,73.853964
1332,2,20,0,0,1.309764,0.711944,0,3623.403912
1333,3,20,0,0.603796,0.000853,0.070288,0,3607.282904
1334,4,20,12.012821,0.689856,0.013088,9.744052,25.082278,47.66926
1335,5,20,16.514887,0.173138,0,10.693446,0.004617,38.516965
1336,6,20,1.820981,0,0.000988,0.104748,0,3605.465671
1337,7,20,3.731564,1.092452,0.0002,4.917255,28.04982,68.234538
1338,8,20,6.893625,0.235971,0,5.29427,0,61.281888
1339,9,20,0,0,0.423279,0.619939,0,3607.852171
1340,10,20,0,0,0.000185,0.055555,0,3608.188214
1341,11,20,5.284621,0.113765,0,2.736973,0,163.781406
1342,12,20,13.276701,0.900816,0.006293,11.758327,28.077867,53.635654
1343,13,20,0,1.919726,0.020389,0.283083,0,3600.849441
1344,14,20,100,82.04583,0.757256,22.104901,17.643195,90.242352
1345,15,20,8.547312,0.390659,0,8.057639,6.11713,39.705868
1346,16,20,11.724827,0.49016,0,10.935046,20.197661,42.168087
1347,17,20,24.749759,12.238859,0.54371,15.162828,19.054757,56.291279
1348,18,20,6.571374,0.317284,0.063913,3.229596,0.011509,52.864689
1349,19,20,21.587187,63.155789,0,17.643609,23.046653,67.762693
1350,20,20,13.476776,0.12378,0,7.265763,0,60.451078
1351,21,20,15.704133,0,0,0.055351,0,3608.188443
1352,22,20,0,0,0.000818,0.055837,0,3608.187016
1353,23,20,16.258506,6.965431,0.147955,12.25583,31.502798,66.901125
1354,24,20,9.311455,0.397711,0.011778,7.008244,7.365633,38.852149
1355,25,20,12.430512,0,0,0.055351,0,3608.188443
1356,26,20,9.680624,0.568421,0,9.575568,21.989071,45.432761
1357,27,20,3.551091,0.064886,0,1.279304,0,698.599112
1358,28,20,7.511777,0.784534,0,8.173778,29.384622,55.071822
1359,29,20,0,9.069993,0,2.564531,0,3646.4515
1360,30,20,14.216523,0.845419,1.234414,3.872578,0,407.955079
1361,31,20,8.801508,0.180441,0,5.901215,0,62.762566
1362,32,20,0,0.564318,0.00151,0.069328,0,3607.385609
1363,33,20,14.522414,91.110662,0.510857,13.002718,26.886246,63.696657
1364,34,20,6.878204,0.869885,0,7.702103,31.631792,58.873927
1365,35,20,14.321639,0.766898,0,13.023978,25.758899,49.651892
1366,36,20,0,0,0,0.055351,0,3608.188443
1367,37,20,13.972333,0.308156,0.019712,7.86513,5.143894,34.451046
1368,38,20,15.925999,0.571687,0,13.763949,19.552358,42.500505
1369,39,20,21.582729,0.197372,0,14.220745,1.811105,31.284651
1370,40,20,28.877934,27.338267,2,15.162828,14.933244,49.235231
1371,41,20,32.37831,0.490999,0,20.911222,16.370353,44.946104
1372,42,20,0,0.249805,0,0.055776,0,3608.162725
1373,43,20,43.881667,18.352119,0,22.104901,17.315092,71.167021
1374,44,20,13.051171,0.524115,0,11.893861,21.693048,42.806531
1375,45,20,14.013143,0.280339,0,11.195912,4.376251,34.303937
1376,46,20,0,0.444804,0.000322,0.065401,0,3607.714874
1377,47,20,36.558024,82.227776,0.153333,22.104901,17.534586,69.048
1378,48,20,9.556932,0.549388,0.000011,9.443727,20.393257,44.511441
1379,49,20,15.083581,0.255354,0,11.572052,3.054991,33.711791
1380,50,20,37.404157,0,0.600479,4.986197,0,3140.333029
1381,51,20,11.961662,1.961132,0,11.649714,39.307561,78.855522
1382,52,20,7.647713,0,0,0.055351,0,3608.188443
1383,53,20,96.942284,60.265234,2,22.104901,17.264715,83.865973
1384,54,20,9.40688,0.055871,0.025703,3.362933,0,206.428572
1385,55,20,31.864271,92.781383,0.138084,21.827432,22.711538,69.042868
1386,56,20,6.834278,16.860876,0,8.013185,34.789188,78.160796
1387,57,20,0,17.778035,0.854184,1.122052,0,3621.871576
1388,58,20,84.379672,0,1.514228,6.130599,0,2928.666029
1389,59,20,9.562143,0,0.004086,1.297545,0,3548.175124
1390,60,20,37.240546,0,2,4.986197,0,3050.259105
1391,61,20,0.103409,0.128276,0,0.080263,0,3255.694087
1392,62,20,0,0,0,0.055351,0,3608.188443
1393,63,20,47.591348,84.451989,0.421803,22.104901,16.134502,69.425119
1394,64,20,100,12.494642,2,22.104901,10.637215,56.940055
1395,65,20,7.353798,0,0.014614,2.327707,0,3460.074269
1396,66,20,0,2.883803,0,2.175328,0,3602.84959
1397,67,20,22.120914,0,0,0.055351,0,3608.188443
1398,68,20,10.291682,0.309584,0,8.886554,2.667139,37.564044
1399,69,20,16.660009,0.635988,0,14.317059,20.7931,44.307199
1400,0,21,12.998276,0.314275,0,10.865396,6.453116,35.24194
1401,1,21,47.780049,0,0.801786,4.986197,0,2992.702234
1402,2,21,60.644011,100,0,22.104901,15.706112,74.055798
1403,3,21,13.735462,0.053537,0.000542,4.161241,0,131.250676
1404,4,21,6.01543,0,0.012948,1.87288,0,3492.552361
1405,5,21,2.040245,0.552346,0,2.249178,0,85.887556
1406,6,21,10.765518,0.724007,0.000986,10.460436,28.946501,51.137613
1407,7,21,9.708291,0.98054,0.000073,9.950014,35.70329,61.597328
1408,8,21,11.113303,0.473187,0,10.422393,17.781308,41.255583
1409,9,21,65.171214,9.437371,0,22.104901,16.679091,76.008959
1410,10,21,22.687147,0.736101,0.001805,17.479473,23.546338,49.631477
1411,11,21,0,0.179998,0,0.054338,0,3608.23862
1412,12,21,5.342527,0.337238,0.005209,4.485913,0.00487,55.808357
1413,13,21,6.752462,1.032408,0,7.69004,37.705996,66.699647
1414,14,21,20.84545,100,0.236431,16.78556,25.941396,67.711776
1415,15,21,7.616015,0.444047,0,7.542228,8.171746,41.625323
1416,16,21,98.467434,0,0,0.055351,0,3608.188443
1417,17,21,0,0,0.388753,0.875701,0,3635.742038
1418,18,21,0.649555,0.066948,0,0.258089,0,2578.185459
1419,19,21,90.611932,66.407427,1.601688,22.104901,17.769063,84.769089
1420,20,21,14.121581,0.158993,0,8.772875,0.001216,46.573046
1421,21,21,0.159236,0.531981,0,0.186372,0,1925.722579
1422,22,21,6.550173,0.891747,0.001588,7.333253,31.584059,59.674841
1423,23,21,0,8.083461,0.025361,2.042333,0,3691.161382
1424,24,21,10.592651,0,0.0046,1.556892,0,3533.412683
1425,25,21,7.278418,0.248999,0,5.735834,0,55.626749
1426,26,21,6.200398,0.170356,0,4.047388,0,91.321851
1427,27,21,8.524133,0.479289,0,8.443394,12.899426,41.801615
1428,28,21,13.850771,0,0,0.055351,0,3608.188443
1429,29,21,49.464156,55.725906,1.859593,22.104901,18.885788,68.512862
1430,30,21,13.189581,0.83772,0.192728,6.029091,13.588097,43.230557
1431,31,21,9.053402,0.286258,0,7.596113,0.362061,41.450598
1432,32,21,8.871538,0.690213,0.001917,8.906636,27.755765,51.068153
1433,33,21,7.256036,60.199723,0.549019,7.286218,40.515294,77.042232
1434,34,21,6.090013,0.997708,0,7.122407,34.498216,64.539665
1435,35,21,6.802466,0.065629,0,2.442996,0,248.853265
1436,36,21,16.877626,0.273941,0,12.880656,6.687269,33.29738
1437,37,21,9.94364,0.221309,0.002893,7.047055,0.004359,47.224477
1438,38,21,12.733433,0.289512,0.000963,10.213229,3.750282,35.146876
1439,39,21,8.400058,0.02123,0,1.190215,0,974.68049
1440,40,21,7.169482,0,0,0.055351,0,3608.188443
1441,41,21,30.765399,0.616419,0,20.728198,19.195256,48.917008
1442,42,21,0.759136,0.532539,0,0.834482,0,284.517936
1443,43,21,0,0,0.107765,0.089066,0,3608.052461
1444,44,21,5.183175,0.57734,0,5.756608,10.105929,48.277591
1445,45,21,9.094415,0.246848,0,7.113273,0.00547,46.285943
1446,46,21,24.081091,0.433969,0.000303,17.570021,16.508045,39.460829
1447,47,21,15.65492,47.673386,0.148209,14.009564,23.829901,64.533467
1448,48,21,8.198828,0.591616,0.000166,8.449957,20.068567,46.243271
1449,49,21,12.070787,0.397488,0,10.815165,12.96628,38.051351
1450,50,21,45.650086,10.965027,0.987275,22.104901,14.517121,57.069114
1451,51,21,6.925401,2.439636,0,7.934286,57.409358,95.144515
1452,52,21,6.435939,1.687704,0,7.48164,51.616707,95.170128
1453,53,21,17.166939,43.433056,1.498048,11.871692,26.81414,58.004485
1454,54,21,10.756736,0.026515,0.012443,3.242192,0,516.440409
1455,55,21,0.028208,43.204843,0.537561,1.705377,0,3613.983686
1456,56,21,13.425076,0,1.260158,3.020146,0,3238.035187
1457,57,21,56.984712,70.105125,0.25938,22.104901,18.83699,76.930581
1458,58,21,100,11.628647,0.558833,22.104901,17.887348,84.045078
1459,59,21,0,0.910373,0.020983,0.065737,0,3606.455935
1460,60,21,42.82211,5.526979,1.449743,13.686342,1.357927,44.20534
1461,61,21,6.331051,0.915152,0,7.307379,31.922144,60.717481
1462,62,21,7.602084,1.655039,0.028792,6.988916,45.978382,88.343251
1463,63,21,1.332071,73.83327,0.306142,2.937082,1.688101,99.618471
1464,64,21,30.8911,9.448134,0.124306,21.045682,25.047617,68.034744
1465,65,21,11.535684,0.446626,0,10.647836,16.360976,40.099715
1466,66,21,100,8.108477,0.150157,22.104901,18.526075,92.469915
1467,67,21,0,0.063188,0,0.055009,0,3608.235879
1468,68,21,7.137689,0.368111,0,6.634381,2.163627,42.808392
1469,69,21,9.516489,0.335953,0,8.495068,3.58569,38.334485
1470,0,22,6.207189,0.113432,0,3.205422,0,136.418033
1471,1,22,15.266307,19.16303,0.546356,10.749913,27.702748,60.250522
1472,2,22,25.242899,0,0.328614,3.872578,0,3173.175623
1473,3,22,8.546967,0.18044,0.0002,5.711206,0,64.445293
1474,4,22,0.49634,1.519774,0,1.809057,0,153.150984
1475,5,22,6.999308,0.21445,0,5.134626,0,65.959672
1476,6,22,8.370282,0,0.000624,0.250006,0,3600.800828
1477,7,22,10.38604,0.649861,0.000048,10.23289,28.270042,49.659075
1478,8,22,3.432355,0.27977,0,2.895469,0,99.842055
1479,9,22,4.572139,12.316993,0.045048,5.87671,25.555831,74.968155
1480,10,22,7.919424,0.395443,0.000929,7.409367,5.227878,40.627771
1481,11,22,11.814085,0.367448,0,10.467996,9.792026,37.029335
1482,12,22,7.669912,0.196629,0.002517,5.169908,0,65.748892
1483,13,22,3.644526,0,0.011064,1.059092,0,3544.985276
1484,14,22,48.03366,74.231652,0.768981,22.104901,19.225075,71.898329
1485,15,22,8.740936,0.379215,0,8.152072,5.600805,39.367327
1486,16,22,78.071012,0.369811,0,22.104901,13.496599,51.885906
1487,17,22,27.0825,33.212788,0.710175,18.430854,23.379248,64.99096
1488,18,22,0.320767,0.184134,0,0.233436,0,2299.016544
1489,19,22,100,46.448846,2,22.104901,18.066011,87.235807
1490,20,22,9.100323,0.429782,0,8.720006,10.289979,39.9659
1491,21,22,2.312131,0.487789,0,2.417982,0,85.819459
1492,22,22,7.43071,0.371817,0.000519,6.865936,2.807984,41.853148
1493,23,22,11.790695,4.98159,0.532638,7.311974,23.187545,49.952356
1494,24,22,0,0.803365,0.00334,0.062291,0,3606.584062
1495,25,22,7.749315,0.455653,0,7.715673,9.332293,41.703882
1496,26,22,6.809485,0.185763,0,4.650377,0,77.231057
1497,27,22,6.119489,0.464977,0,6.238395,5.979596,44.563632
1498,28,22,11.699409,0.013441,0,1.08716,0,1124.043344
1499,29,22,36.085082,45.394971,0.46306,22.104901,18.926886,67.985292
1500,30,22,20.088488,0.501231,1.201598,3.872578,0,788.382946
1501,31,22,8.234214,0.526546,0,8.354435,15.692289,43.591296
1502,32,22,4.844292,0.3894,0.000284,4.588834,0.172908,53.690618
1503,33,22,5.382085,0,0.672944,2.280058,0,3401.445639
1504,34,22,5.057614,0.021684,0,0.738533,0,1572.043255
1505,35,22,5.001563,0.317444,0,4.435575,0,62.516665
1506,36,22,15.118285,0.115668,0,7.79984,0,58.15385
1507,37,22,8.071146,0.313015,0,7.054101,0.633937,42.537819
1508,38,22,12.323256,0.067685,0.000082,4.47631,0,115.215904
1509,39,22,5.929177,0.306968,0,5.171663,0.002278,55.31279
1510,40,22,2.892827,0.289053,0,2.484694,0,114.001709
1511,41,22,1.20506,0.046931,0,0.35252,0,2333.007155
1512,42,22,11.65729,0.459884,0,10.783647,17.686627,40.722202
1513,43,22,5.943868,0.063489,0.042482,2.603098,0,343.208479
1514,44,22,1.103327,0.300575,0,0.98256,0,397.753759
1515,45,22,7.19828,0.29419,0,6.142769,0.006135,48.511073
1516,46,22,3.716419,0,0.000257,0.073233,0,3606.790773
1517,47,22,38.907145,0,0.258099,4.986197,0,3219.665608
1518,48,22,7.019623,0.220036,0.000047,5.210239,0,64.255374
1519,49,22,6.865949,0.359184,0,6.324088,1.335734,44.093803
1520,50,22,36.724606,0,0.998145,4.986197,0,3199.991475
1521,51,22,3.839072,0,0,0.055351,0,3608.188443
1522,52,22,8.132212,0.624699,0,8.461137,22.035028,47.713503
1523,53,22,47.045538,49.528636,0.96226,22.104901,20.127592,72.123415
1524,54,22,5.063478,0.134168,0.092997,2.347485,0,154.949109
1525,55,22,11.674019,6.201135,0.893264,6.831033,19.065419,51.485763
1526,56,22,11.526525,64.263304,0.088521,10.742832,28.500943,68.472382
1527,57,22,49.926651,94.48787,0.066334,22.104901,17.479981,73.691686
1528,58,22,50.014747,2.346214,0.102511,22.104901,20.636466,72.9563
1529,59,22,5.042214,0.761282,0.008238,5.34845,19.693552,53.984984
1530,60,22,16.142069,24.370497,0.264494,13.002718,23.310612,65.457491
1531,61,22,8.176092,0.853799,0,8.740317,34.291227,58.962124
1532,62,22,4.457631,0.166197,0.027083,2.638375,0,130.473494
1533,63,22,5.073587,32.947075,0.667626,4.986197,35.191256,77.575359
1534,64,22,12.427143,9.64926,0,11.871692,38.162462,75.41153
1535,65,22,11.411772,0.272332,0.008018,7.85599,0.798159,37.18215
1536,66,22,0,10.631763,0.480257,0.909664,0,3627.667767
1537,67,22,31.799141,0.235452,0,19.172039,6.904949,34.587247
1538,68,22,7.775879,0.386666,0,7.347306,4.395866,40.902595
1539,69,22,7.110451,0.178389,0,4.75042,0,77.04698
1540,0,23,7.1502,0.33704,0,6.440669,0.738028,44.271607
1541,1,23,12.532868,0.831346,0.476503,3.872578,0,100.032938
1542,2,23,21.559456,93.50374,0.979023,16.78556,24.910233,63.409509
1543,3,23,7.251329,0.203007,0.002011,5.004987,0,67.188575
1544,4,23,11.469352,0,0.006355,2.08421,0,3499.941328
1545,5,23,8.029275,0.237293,0,6.171799,0,53.263861
1546,6,23,6.186103,0.42325,0.000765,6.00601,3.549541,44.528134
1547,7,23,8.034278,0.311631,0.000059,7.002623,0.556676,42.76641
1548,8,23,13.393996,0.354275,0,11.43082,10.91403,36.315704
1549,9,23,48.00675,7.635457,0.082183,22.104901,18.943258,72.233513
1550,10,23,6.532418,0.347358,0,5.95511,0.539798,46.272564
1551,11,23,7.059252,0.11302,0,3.633247,0,119.757945
1552,12,23,6.593797,0.348744,0.002301,5.787038,0.572704,45.815309
1553,13,23,2.74822,1.579194,0.033083,3.135577,36.352158,88.058913
1554,14,23,20.360633,3.88145,1.155898,7.804265,0.307784,41.280326
1555,15,23,7.409547,0.41899,0,7.226276,5.918559,41.620955
1556,16,23,88.56462,0.120259,0,22.104901,4.039591,39.310124
1557,17,23,19.277034,10.559159,0.414159,12.482719,24.057641,58.274254
1558,18,23,3.309224,0.268542,0,2.737009,0,107.48796
1559,19,23,18.132689,35.50302,0.443707,14.009564,23.162367,65.00027
1560,20,23,13.937671,0.175019,0,9.116455,0.003999,43.516831
1561,21,23,11.024247,0.353948,0,9.815017,7.32593,37.012753
1562,22,23,9.136648,0.30047,0,7.830243,0.957228,40.18961
1563,23,23,1.977654,0,0.188917,1.417285,0,3401.411607
1564,24,23,4.395322,0.824026,0.006592,4.945699,20.033622,57.027792
1565,25,23,8.256992,0.364269,0,7.62795,3.690559,40.143856
1566,26,23,9.058458,0.418756,0,8.637408,9.319839,39.703719
1567,27,23,7.473799,0.422637,0,7.306154,6.312506,41.54001
1568,28,23,11.250903,0.022098,0,1.643918,0,626.724285
1569,29,23,0,6.581787,1.391724,0.616883,0,3628.670574
1570,30,23,49.332995,1.2302,0,22.104901,18.510234,74.301714
1571,31,23,9.015753,0.195897,0,6.300716,0,57.060609
1572,32,23,6.815881,0.347002,0,6.20593,0.783746,44.993858
1573,33,23,5.573023,54.783303,0,7.286218,22.705192,76.620701
1574,34,23,6.830051,0.375383,0,6.398498,2.078899,43.559739
1575,35,23,4.683573,0.559646,0,5.144014,7.313354,49.482718
1576,36,23,9.44942,0.219453,0,6.98179,0.002086,49.581481
1577,37,23,8.574758,0.348756,0,7.780112,3.131762,39.744851
1578,38,23,14.709162,0.294952,0.000189,11.738474,6.581934,34.232263
1579,39,23,8.922542,0.340807,0,8.02574,3.091182,39.227191
1580,40,23,6.54408,0.450085,0,6.571993,6.071793,43.493546
1581,41,23,9.888491,0.126857,0,5.439519,0,78.031834
1582,42,23,0,0.512877,0,0.068832,0,3607.527818
1583,43,23,3.202193,0.29181,0,2.758242,0,102.457217
1584,44,23,7.608919,0.469758,0,7.648421,10.034629,42.175883
1585,45,23,10.317191,0.365236,0,9.352025,7.177025,37.67397
1586,46,23,11.802499,0.145795,0.000322,6.970253,0,58.538306
1587,47,23,18.689857,69.7089,0.239408,15.912678,25.430192,65.706446
1588,48,23,6.52428,0.366446,0.000123,6.047715,1.21975,45.081026
1589,49,23,7.996328,0.36357,0,7.385369,3.222759,40.687112
1590,50,23,40.902826,2.161486,0.087348,22.104901,20.830902,70.775371
1591,51,23,2.764611,0.268107,0,2.290803,0,128.673648
1592,52,23,3.228639,1.486781,0,4.522691,36.63011,93.083849
1593,53,23,19.705417,51.966281,1.231449,14.009564,21.515489,58.031935
1594,54,23,9.245191,0.085711,0.110483,3.061592,0,146.995799
1595,55,23,12.089288,93.802533,0.617386,10.742832,29.110627,67.623217
1596,56,23,11.079933,27.796134,0,10.742832,28.768825,72.413055
1597,57,23,22.562457,61.708035,0.188045,17.643609,27.526211,68.803169
1598,58,23,26.728268,7.243998,0.695868,14.863931,16.377601,48.280979
1599,59,23,5.961991,0.316056,0.002784,4.998349,0.005212,53.649396
1600,60,23,39.651483,8.377845,1.741045,14.409885,3.731998,41.181757
1601,61,23,5.93803,0.019892,0,0.799812,0,1479.136539
1602,62,23,4.938876,0.476071,0.00992,4.508968,3.200076,48.348636
1603,63,23,20.144667,27.370622,0,16.78556,24.29913,68.229627
1604,64,23,28.929969,9.056625,1.360866,13.336433,7.825141,41.113705
1605,65,23,0,0.362543,0.023584,0.065933,0,3607.878896
1606,66,23,75.941199,0,0.791077,5.648271,0,3057.335971
1607,67,23,0,0.38221,0,0.061977,0,3607.887489
1608,68,23,8.64053,0.374453,0,8.036229,5.067679,39.480613
1609,69,23,10.469781,0.450084,0,9.852881,14.672556,40.229716
1610,0,24,7.475737,0.377029,0,7.005921,3.231111,41.664777
1611,1,24,25.798115,0.540917,0.706813,4.849725,0,238.078721
1612,2,24,60.775377,21.092513,1.29535,22.104901,16.092813,64.702935
1613,3,24,9.512199,0.495642,0.001089,9.090401,16.288215,42.132962
1614,4,24,0.653292,0.849535,0.001449,0.82809,0,175.535748
1615,5,24,8.517677,0.366765,0,7.875655,4.293909,39.670083
1616,6,24,6.467939,0.42385,0,6.354172,4.218142,43.716097
1617,7,24,8.433609,0.352373,0,7.686642,3.164071,39.962204
1618,8,24,2.600411,0.222699,0,1.951721,0,170.779691
1619,9,24,41.505906,13.802846,0.305949,22.104901,19.232732,68.539438
1620,10,24,10.547402,0.37419,0.000407,9.497573,8.303369,37.707964
1621,11,24,7.902918,0.091162,0,3.550683,0,133.32925
1622,12,24,9.313505,0.39932,0.000817,8.59847,8.194523,39.057919
1623,13,24,4.231486,0.030129,0.022313,2.004286,0,1362.803226
1624,14,24,55.63483,73.873826,1.243485,22.104901,19.996496,73.374592
1625,15,24,8.503667,0.406591,0,8.111428,7.255945,39.954493
1626,16,24,0,0,0,0.055351,0,3608.188443
1627,17,24,9.188999,7.946509,0.383135,6.861875,36.020136,66.157699
1628,18,24,10.353405,0.390804,0,9.520334,9.436079,38.231006
1629,19,24,24.844182,49.503134,1.819718,15.912678,23.13603,60.051634
1630,20,24,6.351346,0.119672,0,3.387997,0,125.758904
1631,21,24,6.001553,0.314605,0,5.286642,0.005157,53.535846
1632,22,24,8.815147,0.345615,0,7.967831,3.267685,39.346873
1633,23,24,3.746345,5.143671,0.82681,2.817893,0,69.896532
1634,24,24,7.553116,0.128823,0.001372,4.104835,0,98.742337
1635,25,24,8.344455,0.363529,0,7.700778,3.780225,39.987164
1636,26,24,6.736844,0.362417,0,6.228612,1.316768,44.430477
1637,27,24,9.129769,0.384784,0,8.510484,6.737459,38.978604
1638,28,24,10.527741,0.496659,0,10.044893,18.504928,42.251428
1639,29,24,51.115271,32.668448,0.979446,22.104901,19.170675,68.046483
1640,30,24,27.033081,1.07515,1.112043,5.08102,0,139.64027
1641,31,24,8.994515,0.416146,0,8.569976,8.982506,39.689197
1642,32,24,8.812522,0.376971,0,8.197902,5.556556,39.26083
1643,33,24,3.32762,53.499022,0.074171,4.986197,17.317791,81.454624
1644,34,24,8.796612,0.407844,0,8.362383,7.933071,39.68041
1645,35,24,8.578816,0.307059,0,7.429708,0.796311,41.326962
1646,36,24,8.680576,0.322245,0,7.660193,1.628777,40.258667
1647,37,24,8.628986,0.379353,0,8.057921,5.412809,39.516478
1648,38,24,11.798788,0.084031,0.000205,4.965524,0,97.461939
1649,39,24,9.527991,0.246877,0,7.446721,0.005746,44.535539
1650,40,24,9.934107,0.43476,0,9.401493,12.366736,39.75105
1651,41,24,8.045749,0.560286,0,8.279413,17.582281,44.948184
1652,42,24,2.765776,0.346007,0,2.555975,0,100.177997
1653,43,24,5.637171,0.355785,0,5.193146,0.127051,50.865102
1654,44,24,1.369812,0.414191,0,1.34381,0,173.874729
1655,45,24,7.849164,0.2836,0,6.576442,0.00615,46.52767
1656,46,24,9.437184,0.4075,0.000061,8.876584,9.147868,39.165839
1657,47,24,12.592448,0,0,0.055351,0,3608.188443
1658,48,24,9.096056,0.387689,0.000071,8.487629,6.902471,39.052146
1659,49,24,8.521277,0.367328,0,7.882996,4.340722,39.662201
1660,50,24,75.772993,9.70801,1.422837,22.104901,11.555169,56.923476
1661,51,24,7.442702,0.934183,0,8.208345,35.86852,62.43376
1662,52,24,5.546341,0.808852,0,6.521224,24.25974,55.718845
1663,53,24,16.751172,51.903006,0.389155,14.009564,21.88809,62.387788
1664,54,24,2.146728,0.336828,0.082972,1.679962,0,134.788489
1665,55,24,12.343691,79.333852,0.471923,11.871692,31.364025,66.74931
1666,56,24,10.122399,47.067549,0.850632,8.476789,30.536042,65.679055
1667,57,24,19.989728,56.751533,0.392699,15.912678,26.077531,66.049789
1668,58,24,87.971607,8.682623,0.536428,22.104901,16.571132,74.086669
1669,59,24,8.492899,0.335054,0.001382,7.403812,2.071785,40.201856
1670,60,24,47.364186,16.518774,1.568981,22.104901,13.810552,54.109819
1671,61,24,1.736116,0.847217,0,2.206596,4.31545,75.460943
1672,62,24,4.18345,0.542519,0.012118,3.971889,4.300785,51.345797
1673,63,24,14.510054,84.809227,1.016905,11.871692,32.352921,66.550716
1674,64,24,12.535756,8.137566,0,11.871692,39.903464,76.232377
1675,65,24,8.463967,0.250986,0,6.68033,0.004859,48.471586
1676,66,24,46.442014,15.430096,0,22.104901,17.645652,73.56578
1677,67,24,0.987689,0.385599,0,0.962047,0,315.685521
1678,68,24,8.336506,0.380603,0,7.813979,4.984324,39.942246
1679,69,24,10.077283,0.410487,0,9.392174,10.612731,38.912881
1680,0,25,7.612379,0.37676,0,7.130237,3.444851,41.344277
1681,1,25,12.948105,7.609593,0.730528,7.933682,20.602685,51.683596
1682,2,25,18.652681,88.197349,0.639061,14.986921,25.522992,62.228103
1683,3,25,9.416254,0.446863,0.00011,9.021627,12.302383,40.338781
1684,4,25,8.095931,0.272077,0.010655,5.553075,0.007571,47.489074
1685,5,25,8.566517,0.379712,0,8.007115,5.32911,39.603851
1686,6,25,7.500933,0.401964,0,7.202759,4.923287,41.39858
1687,7,25,8.473542,0.356447,0,7.75818,3.497867,39.824812
1688,8,25,10.96682,0.278158,0,9.035384,1.278654,37.46473
1689,9,25,13.408559,21.234834,0.182046,11.871692,32.941439,70.527878
